Description,Score,Facilities,District,Neighbourhood,Room type,Price,Minimum nights,Host name,Number of reviews,Last review,Latitude,Longitude
Rental unit in madrid,★4.56,"1 bedroom, 2 beds, 1 bath",Centro,Sol,Entire home/apt,104,6,Ramon,346,2023-05-24 00:00:00,40.416,-3.70809
Rental unit in madrid,★4.57,"1 bedroom, 1 bed, 1 bath",Tetuán,Castillejos,Entire home/apt,129,4,Marisol,30,2023-05-28 00:00:00,40.45744,-3.6942
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Centro,Embajadores,Private room,300,1,Rebeca,0,,40.40946,-3.70958
Condo in madrid,★4.83,"1 bedroom, 1 bed, 1 bath",Tetuán,Castillejos,Entire home/apt,129,4,Marisol,6,2023-04-13 00:00:00,40.45915,-3.69322
Rental unit in madrid,★4.75,"1 bedroom, 2 beds, 1 bath",Centro,Embajadores,Private room,36,2,Claudia,34,2016-12-22 00:00:00,40.4104,-3.69656
Loft in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Centro,Justicia,Entire home/apt,150,1,Laura,0,,40.4243,-3.69939
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Latina,Puerta del Angel,Entire home/apt,25,20,Laura,0,,40.40864,-3.73098
Rental unit in madrid,★4.54,"1 bedroom, 4 beds, 1 bath",Centro,Sol,Entire home/apt,157,3,Helios,202,2023-05-23 00:00:00,40.41636,-3.70072
Rental unit in madrid,★4.85,"1 bedroom, 1 bed, 1 shared bath",Centro,Universidad,Private room,37,5,Marineh,54,2023-06-08 00:00:00,40.42039,-3.70566
Rental unit in madrid,★4.62,"Studio, 2 beds, 1 bath",Centro,Cortes,Entire home/apt,110,3,Helios,212,2023-06-03 00:00:00,40.4155,-3.70133
Townhouse in pozuelo,★5.0,"4 bedrooms, 5 beds, 3 baths",Moncloa - Aravaca,Aravaca,Entire home/apt,230,5,Ana,11,2022-07-08 00:00:00,40.45714,-3.79349
Home in madrid,★4.81,"1 bedroom, 1 bed, 1.5 baths",Puente de Vallecas,San Diego,Private room,60,3,Javier,39,2021-01-11 00:00:00,40.3911,-3.67012
Rental unit in madrid,★5.0,"1 bedroom, 2 beds, 1 bath",Centro,Justicia,Entire home/apt,234,2,Pedro,4,2023-06-04 00:00:00,40.424479780355945,-3.696882525933952
Rental unit in madrid,★4.58,"2 bedrooms, 6 beds, 2 baths",Centro,Cortes,Entire home/apt,138,3,Helios,19,2019-11-04 00:00:00,40.41474,-3.70039
Rental unit in madrid,★4.95,"1 bedroom, 1 bed, 1 private bath",Carabanchel,San Isidro,Private room,41,2,Julia,430,2023-06-03 00:00:00,40.39627,-3.71999
Rental unit in madrid,★Unknown,"1 bedroom, 3 beds, 2 shared baths",Puente de Vallecas,San Diego,Private room,65,1,Javier,1,2016-05-02 00:00:00,40.38998,-3.6687
Rental unit in madrid,★4.33,"1 bedroom, 1 bed, 1 shared bath",Puente de Vallecas,San Diego,Private room,59,2,Javier,4,2020-12-25 00:00:00,40.39223,-3.66978
Rental unit in madrid,★Unknown,"2 bedrooms, 3 beds, 1 bath",Centro,Palacio,Entire home/apt,55,14,Luis,0,,40.40865,-3.71071
Rental unit in madrid,★New,"1 bedroom, 3 beds, 2 shared baths",Centro,Sol,Private room,74,1,Myrko,0,,40.41804462423136,-3.708233423531056
Rental unit in madrid,★4.68,"1 bedroom, 1 bed, 1.5 shared baths",Puente de Vallecas,San Diego,Private room,52,2,Javier,90,2021-01-25 00:00:00,40.38992,-3.66989
Condo in madrid,★4.96,"2 bedrooms, 1 bed, 1 private bath",Moncloa - Aravaca,Ciudad Universitaria,Private room,43,1,Elena,76,2018-11-18 00:00:00,40.43566,-3.7183
Rental unit in madrid,★4.35,"1 bedroom, 3 beds, 1 bath",Centro,Universidad,Entire home/apt,60,5,Cristina,317,2023-05-24 00:00:00,40.42362,-3.70697
Rental unit in madrid,★4.91,"1 bedroom, 1 bed, 1 bath",Centro,Embajadores,Entire home/apt,74,2,Lüis,11,2016-08-04 00:00:00,40.40684,-3.70893
Rental unit in madrid,★4.66,"1 bedroom, 1 bed, 1 shared bath",Arganzuela,Imperial,Private room,37,3,María Del Prado,164,2023-05-30 00:00:00,40.40403,-3.71327
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Arganzuela,Legazpi,Entire home/apt,50,10,David,0,,40.38786,-3.6913
Condo in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Centro,Cortes,Entire home/apt,60,1,Luca,0,,40.41521,-3.6948
Rental unit in madrid,★4.96,"1 bedroom, 1 bed, 2 baths",Arganzuela,Chopera,Private room,36,2,Victor,168,2020-05-17 00:00:00,40.39495,-3.69783
Rental unit in madrid,★4.77,"1 bedroom, 1 bed, 1 shared bath",Chamberí,Arapiles,Private room,23,1,Hector,46,2019-04-08 00:00:00,40.43459,-3.70781
Rental unit in madrid,★Unknown,"1 bedroom, 2 beds, 1 bath",Centro,Embajadores,Entire home/apt,50,5,Desiree,0,,40.40832,-3.70663
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Arganzuela,Chopera,Private room,25,3,Juan,1,2015-08-15 00:00:00,40.39627,-3.69965
Rental unit in madrid,★Unknown,"2 bedrooms, 2 beds, 2 baths",Arganzuela,Imperial,Entire home/apt,55,7,Jacob,2,2015-09-03 00:00:00,40.40751,-3.72157
Home in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Chamberí,Arapiles,Private room,50,1,Valeria,0,,40.43649,-3.70445
Rental unit in madrid,★4.77,"1 bedroom, 2 beds, 1 bath",Chamartín,Castilla,Entire home/apt,103,1,Carlos,306,2023-06-06 00:00:00,40.4706,-3.68704
Rental unit in madrid,★4.73,"1 bedroom, 2 beds, 1 private bath",Arganzuela,Acacias,Private room,35,3,Fernando,261,2023-05-30 00:00:00,40.40456,-3.70482
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Chamberí,Vallehermoso,Private room,25,1,Rafael,0,,40.44305,-3.71518
Rental unit in madrid,★4.78,"1 bedroom, 2 beds, 1 bath",Hortaleza,Apostol Santiago,Entire home/apt,62,2,Pilar,161,2023-05-16 00:00:00,40.47134,-3.66198
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Chamartín,Prosperidad,Entire home/apt,75,1,Juli,0,,40.44871,-3.66471
Rental unit in madrid,★Unknown,"2 bedrooms, 2 beds, 1 bath",Centro,Palacio,Entire home/apt,47,14,Joshua,1,2015-07-29 00:00:00,40.41932,-3.71102
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Chamartín,El Viso,Private room,35,7,Manuela,0,,40.44135,-3.68208
Rental unit in madrid,★4.76,"1 bedroom, 5 beds, 1 bath",Moncloa - Aravaca,Casa de Campo,Entire home/apt,130,2,Co Javier,34,2023-01-20 00:00:00,40.42488,-3.73147
Rental unit in madrid,★4.91,"1 bedroom, 1 bed, 1 shared bath",Latina,Lucero,Private room,22,1,Birgit,34,2023-05-27 00:00:00,40.40717,-3.74373
Home in madrid,★4.60,"1 bedroom, 1 bed, 1 bath",Retiro,Jerónimos,Private room,115,1,Esther,20,2022-11-20 00:00:00,40.41229,-3.69007
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Centro,Embajadores,Private room,20,1,Diego,0,,40.41009,-3.70285
Rental unit in madrid,★4.17,"1 bedroom, 1 bed, 2 baths",Centro,Embajadores,Private room,21,3,Tatiana,6,2016-01-25 00:00:00,40.40721,-3.69754
Serviced apartment in madrid,★4.82,"2 bedrooms, 2 beds, 1 bath",Centro,Palacio,Entire home/apt,177,1,Gabriel Avalos,33,2023-06-01 00:00:00,40.41313,-3.70956
Rental unit in madrid,★4.92,"1 bedroom, 1 bed, 1 shared bath",Centro,Justicia,Private room,55,2,Rosa,154,2023-06-05 00:00:00,40.42604,-3.69674
Rental unit in madrid,★3.78,"1 bedroom, 1 bed, 1.5 shared baths",Retiro,Ibiza,Private room,36,5,Rocio,9,2023-04-30 00:00:00,40.42101,-3.67926
Rental unit in madrid,★3.50,"3 bedrooms, 3 beds, 1 bath",Moncloa - Aravaca,Argüelles,Entire home/apt,90,2,Clara,4,2017-09-10 00:00:00,40.42071,-3.71511
Rental unit in madrid,★4.78,"1 bedroom, 1 bed, 1 bath",Arganzuela,Acacias,Entire home/apt,35,1,Rosario,9,2015-08-24 00:00:00,40.39867,-3.70149
Rental unit in madrid,★4.92,"2 bedrooms, 1 bed, 1 shared bath",Tetuán,Cuatro Caminos,Private room,18,1,Jandro,87,2021-08-24 00:00:00,40.4516,-3.70179
Rental unit in madrid,★5.0,"1 bedroom, 1 bed, 1 bath",Centro,Justicia,Entire home/apt,65,4,Marta,4,2019-07-08 00:00:00,40.42241,-3.69487
Condo in madrid,★Unknown,"2 bedrooms, 2 beds, 1 bath",Chamartín,Prosperidad,Entire home/apt,80,1,Imaru,0,,40.44372,-3.66968
Condo in aravaca (madrid),★4.69,"2 bedrooms, 4 beds, 2 baths",Moncloa - Aravaca,Aravaca,Entire home/apt,90,5,Isabel,16,2022-08-31 00:00:00,40.44886,-3.7839
Loft in madrid,★Unknown,"2 bedrooms, 2 beds, 2 baths",Centro,Palacio,Entire home/apt,180,2,Pia,0,,40.4107,-3.71287
Rental unit in madrid,★4.90,"1 bedroom, 1 bed, 1 bath",Chamberí,Arapiles,Entire home/apt,65,3,Teresa,20,2016-12-31 00:00:00,40.43645,-3.71088
Rental unit in madrid,★4.98,"1 bedroom, 1 bed, 1 shared bath",Salamanca,Lista,Private room,35,2,Eduardo,141,2023-05-28 00:00:00,40.431,-3.67715
Rental unit in madrid,★4.92,"2 bedrooms, 2 beds, 1 bath",Centro,Sol,Entire home/apt,107,2,Magui,476,2023-05-29 00:00:00,40.41587,-3.70702
Home in madrid,★Unknown,"1 bedroom, 1 bed, 2 baths",Arganzuela,Palos de Moguer,Private room,20,1,Rebeca,0,,40.40596,-3.69524
Rental unit in madrid,★4.0,"1 bedroom, 7 beds, 1 bath",Latina,Lucero,Entire home/apt,110,2,Co Javier,4,2019-06-19 00:00:00,40.40083,-3.74884
Rental unit in madrid,★4.96,"1 bedroom, 2 beds, 2 baths",Tetuán,Cuatro Caminos,Private room,66,2,Maria,75,2023-05-16 00:00:00,40.45546,-3.69918
Rental unit in madrid,★4.88,"1 bedroom, 1 bed, 1 shared bath",Chamartín,El Viso,Private room,44,2,Miguel,162,2023-05-22 00:00:00,40.44091,-3.6816
Condo in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Arganzuela,Acacias,Private room,30,1,Henar,0,,40.39695,-3.70418
Condo in madrid,★4.90,"1 bedroom, 1 bed, 1 bath",Centro,Universidad,Private room,20,1,Henar,10,2015-09-08 00:00:00,40.42195,-3.70585
Rental unit in madrid,★4.55,"1 bedroom, 1 bed, 1 shared bath",Chamberí,Almagro,Private room,24,10,Del Moral,65,2023-02-25 00:00:00,40.43243,-3.69735
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, Half-bath",Chamberí,Gaztambide,Private room,23,1,Igor,0,,40.43731,-3.71395
Rental unit in madrid,★4.86,"1 bedroom, 1 bed, 1 shared bath",Salamanca,Goya,Private room,30,30,Irene,53,2022-01-03 00:00:00,40.4247,-3.67858
Rental unit in madrid,★4.56,"1 bedroom, 1 bed, 1 shared bath",Centro,Justicia,Private room,51,3,Isdel Pablo,52,2023-05-31 00:00:00,40.42235,-3.69952
Rental unit in madrid,★Unknown,"3 bedrooms, 3 beds, 1 bath",Centro,Embajadores,Entire home/apt,86,1,Manuel,0,,40.40987,-3.70855
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Latina,Puerta del Angel,Entire home/apt,25,1,Rens,1,2015-08-19 00:00:00,40.41462,-3.72327
Rental unit in madrid,★5.0,"3 bedrooms, 1 bed, 1 private bath",Centro,Universidad,Private room,61,3,Riccardo,7,2018-12-24 00:00:00,40.42256,-3.70186
Rental unit in madrid,★4.68,"1 bedroom, 2 beds, 1 shared bath",Centro,Justicia,Private room,56,3,Isdel Pablo,60,2023-06-05 00:00:00,40.42235,-3.69952
Rental unit in madrid,★4.78,"1 bedroom, 2 beds, 1 bath",Centro,Sol,Entire home/apt,81,3,Javier,137,2023-03-06 00:00:00,40.41577,-3.70855
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 2 baths",Chamberí,Arapiles,Private room,20,1,Will,0,,40.43068,-3.70891
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Centro,Palacio,Entire home/apt,40,5,Laura,0,,40.42086,-3.70826
Rental unit in madrid,★4.89,"1 bedroom, 1 bed, 1 shared bath",Salamanca,Goya,Private room,40,1,Adan,262,2023-05-22 00:00:00,40.42791,-3.6771
Serviced apartment in madrid,★4.73,"1 bedroom, 1 bed, 1 bath",Centro,Sol,Entire home/apt,173,2,Dariana,104,2023-06-04 00:00:00,40.41593,-3.70654
Rental unit in madrid,★Unknown,"Studio, 2 beds, 1 bath",Centro,Embajadores,Entire home/apt,40,1,Saray,0,,40.40845,-3.70335
Rental unit in madrid,★4.91,"1 bedroom, 1 bed, 1 shared bath",Centro,Embajadores,Private room,55,1,Consuelo,241,2023-05-30 00:00:00,40.4117078739364,-3.7048397413989633
Rental unit in madrid,★Unknown,"1 bedroom, 2 beds, 1 bath",Centro,Universidad,Entire home/apt,50,3,Juan Pablo,0,,40.42675,-3.71063
Rental unit in madrid,★4.96,"1 bedroom, 3 beds, 1 bath",Centro,Universidad,Entire home/apt,118,2,Luis,189,2023-05-31 00:00:00,40.42823,-3.70459
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Centro,Justicia,Entire home/apt,80,7,Maria,1,2017-01-23 00:00:00,40.42558,-3.69963
Rental unit in madrid,★4.80,"1 bedroom, 1 bed, 1 shared bath",Centro,Sol,Private room,38,28,Yasmina,11,2023-01-01 00:00:00,40.41566,-3.70689
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 2 baths",Tetuán,Cuatro Caminos,Private room,39,1,Esteban,1,2015-11-21 00:00:00,40.45323,-3.69916
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 2 baths",Centro,Palacio,Private room,30,1,Marta,0,,40.41458,-3.71422
Rental unit in madrid,★4.94,"1 bedroom, 2 beds, 1 shared bath",Centro,Palacio,Private room,78,2,Clara,155,2023-06-04 00:00:00,40.41266,-3.70927
Rental unit in madrid,★4.50,"1 bedroom, 1 bed, 1 private bath",Centro,Palacio,Private room,28,300,Sonia,4,2021-07-25 00:00:00,40.41542434692383,-3.711281061172485
Rental unit in madrid,★4.0,"1 bedroom, 1 bed, 1 private bath",Centro,Palacio,Private room,26,300,Sonia,5,2023-02-01 00:00:00,40.41542434692383,-3.711281061172485
Rental unit in madrid,★4.94,"2 bedrooms, 3 beds, 1 bath",Centro,Universidad,Entire home/apt,185,1,Marian,32,2018-10-24 00:00:00,40.4269,-3.71083
Rental unit in madrid,★4.60,"1 bedroom, 1 bed, 1 private bath",Centro,Palacio,Private room,30,300,Sonia,10,2021-08-15 00:00:00,40.41542434692383,-3.711281061172485
Home in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Centro,Sol,Private room,25,1,Leticia,0,,40.41576,-3.70539
Serviced apartment in madrid,★4.55,"Studio, 2 beds, 1 bath",Centro,Sol,Entire home/apt,173,2,Dariana,11,2022-09-24 00:00:00,40.41545,-3.70643
Rental unit in madrid,★4.0,"1 bedroom, 1 bed, 1 private bath",Centro,Palacio,Private room,28,300,Sonia,3,2018-02-24 00:00:00,40.41542434692383,-3.711281061172485
Rental unit in madrid,★4.80,"1 bedroom, 1 bed, 1 bath",Arganzuela,Acacias,Entire home/apt,96,2,Lourdes,91,2023-06-04 00:00:00,40.40259,-3.70243
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 2 baths",Usera,Moscardó,Private room,13,1,Olga,0,,40.38968,-3.69948
Rental unit in madrid,★4.20,"3 bedrooms, 3 beds, 1 bath",Hortaleza,Canillas,Entire home/apt,65,2,Alberto,5,2019-09-16 00:00:00,40.46681,-3.63165
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Latina,Puerta del Angel,Private room,12,1,Antonio,1,2015-07-19 00:00:00,40.40939,-3.73828
Rental unit in madrid,★4.67,"1 bedroom, 1 bed, 1 bath",Latina,Puerta del Angel,Private room,22,1,Oscar,3,2017-07-03 00:00:00,40.41408,-3.7294
Rental unit in madrid,★4.72,"2 bedrooms, 2 beds, 1 bath",Centro,Palacio,Entire home/apt,100,28,Jesús,89,2023-05-02 00:00:00,40.41478,-3.7111
Rental unit in madrid,★4.70,"1 bedroom, 2 beds, 1 bath",Arganzuela,Imperial,Entire home/apt,65,5,Olber Inversiones,193,2022-12-19 00:00:00,40.40955,-3.71777
Rental unit in madrid,★4.92,"1 bedroom, 1 bed, 1 shared bath",Retiro,Ibiza,Private room,29,1,Alejandra,24,2017-07-06 00:00:00,40.42026,-3.67636
Home in madrid,★4.75,"1 bedroom, 1 bed, 1 bath",Arganzuela,Acacias,Private room,40,1,Noemí,4,2015-08-20 00:00:00,40.40232,-3.70909
Rental unit in madrid,★Unknown,"1 bedroom, 2 beds, 1 bath",Centro,Justicia,Private room,50,5,Flo,0,,40.42813,-3.70071
Home in madrid,★4.49,"1 bedroom, 1 bed, 1 private bath",Centro,Universidad,Private room,26,1,Edu,570,2023-06-05 00:00:00,40.42233276367188,-3.70681095123291
Home in madrid,★Unknown,"3 bedrooms, 4 beds, 1 bath",Usera,Zofío,Entire home/apt,25,15,Julia,0,,40.37724,-3.71316
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 2 baths",Tetuán,Bellas Vistas,Private room,30,1,Esther,0,,40.44916,-3.70471
Condo in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Latina,Puerta del Angel,Private room,18,1,María,0,,40.41094,-3.73704
Rental unit in madrid,★4.80,"1 bedroom, 1 bed, 1 bath",Retiro,Pacífico,Entire home/apt,50,1,Natalia,5,2016-05-03 00:00:00,40.40595,-3.67332
Home in madrid,★4.90,"1 bedroom, 2 beds, 1 bath",Hortaleza,Piovera,Private room,35,2,María,40,2022-04-17 00:00:00,40.4577,-3.62669
Home in madrid,★Unknown,"1 bedroom, 1 bed, 2 baths",Arganzuela,Palos de Moguer,Private room,20,1,Loreto,2,2015-09-01 00:00:00,40.40642,-3.69343
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1.5 baths",Centro,Universidad,Private room,35,1,Elisa,0,,40.42588,-3.7034
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 2 baths",Centro,Universidad,Private room,50,1,Alexis,0,,40.42276,-3.70125
Rental unit in madrid,★5.0,"1 bedroom, 1 bed, 2 baths",Centro,Cortes,Private room,30,3,Eli,3,2015-08-11 00:00:00,40.41425,-3.6969
Rental unit in madrid,★Unknown,"1 bedroom, 2 beds, 1 bath",Arganzuela,Delicias,Private room,20,15,Jay,0,,40.3956,-3.69396
Rental unit in madrid,★Unknown,"Studio, 1 bed, 1 bath",Centro,Universidad,Entire home/apt,25,1,Amparo,0,,40.42681,-3.70186
Rental unit in madrid,★4.72,"2 bedrooms, 2 beds, 2 baths",Arganzuela,Acacias,Entire home/apt,136,2,Javier,310,2023-05-25 00:00:00,40.4038,-3.70616
Rental unit in madrid,★4.64,"1 bedroom, 2 beds, 1 bath",Centro,Sol,Entire home/apt,101,1,Kristian,438,2023-05-28 00:00:00,40.41537,-3.70331
Rental unit in madrid,★4.51,"2 bedrooms, 3 beds, 1 bath",Centro,Universidad,Entire home/apt,220,2,Cristina,158,2023-03-19 00:00:00,40.42777,-3.71034
Rental unit in madrid,★4.92,"1 bedroom, 1 bed, 1 private bath",Centro,Sol,Private room,58,2,Alejandro,491,2023-06-07 00:00:00,40.41735,-3.70166
Rental unit in madrid,★4.64,"2 bedrooms, 4 beds, 1 bath",Centro,Sol,Entire home/apt,144,1,Kristian,605,2023-05-27 00:00:00,40.41755,-3.70388
Rental unit in madrid,★4.89,"3 bedrooms, 4 beds, 2 baths",Arganzuela,Palos de Moguer,Entire home/apt,500,5,Pilar,18,2019-04-07 00:00:00,40.40368,-3.70021
Rental unit in madrid,★4.85,"1 bedroom, 2 beds, 1 bath",Centro,Palacio,Entire home/apt,130,5,Alfonso,182,2023-06-06 00:00:00,40.41095,-3.71261
Rental unit in madrid,★4.72,"1 bedroom, 2 beds, 1 bath",Latina,Puerta del Angel,Entire home/apt,80,2,Adela,134,2023-05-30 00:00:00,40.41301,-3.72495
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 private bath",Centro,Palacio,Private room,28,300,Sonia,1,2020-11-27 00:00:00,40.41542434692383,-3.711281061172485
Rental unit in madrid,★4.75,"Studio, 2 beds, 1 bath",Centro,Cortes,Entire home/apt,114,3,Enrique H,360,2023-06-07 00:00:00,40.4133,-3.69678
Rental unit in madrid,★4.44,"1 bedroom, 1 bed, 1 bath",Centro,Embajadores,Entire home/apt,94,3,Cristian,25,2023-05-21 00:00:00,40.40549,-3.70277
Rental unit in madrid,★4.91,"1 bedroom, 1 bed, 1 shared bath",Centro,Universidad,Private room,43,7,Francisco,107,2023-04-23 00:00:00,40.42396,-3.70366
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 2 baths",Usera,Almendrales,Private room,25,1,Valgnei,0,,40.38756,-3.6979
Rental unit in madrid,★Unknown,"2 bedrooms, 3 beds, 2 baths",Vicálvaro,Casco Histórico de Vicálvaro,Entire home/apt,186,7,Carmen Iris,0,,40.39436,-3.58521
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Centro,Palacio,Private room,35,1,Erin Corine,0,,40.41804,-3.70975
Rental unit in madrid,★5.0,"2 bedrooms, 3 beds, 2 baths",Hortaleza,Valdefuentes,Entire home/apt,100,21,Raquel,6,2023-03-15 00:00:00,40.50088,-3.65595
Condo in madrid,★4.49,"3 bedrooms, 4 beds, 1 bath",Centro,Sol,Entire home/apt,92,3,Ángel,345,2023-05-30 00:00:00,40.41581,-3.70269
Rental unit in madrid,★4.66,"1 bedroom, 1 bed, 1 bath",Latina,Puerta del Angel,Entire home/apt,65,30,Ana Belen,82,2023-03-11 00:00:00,40.40697,-3.73305
Rental unit in madrid,★4.84,"1 bedroom, 1 bed, 1 shared bath",San Blas - Canillejas,Arcos,Private room,19,1,Alejandra,756,2023-06-07 00:00:00,40.42381,-3.6179
Rental unit in madrid,★4.53,"1 bedroom, 1 bed, 1 shared bath",Centro,Embajadores,Private room,26,2,Fabri&Alicia,71,2017-09-17 00:00:00,40.40943,-3.70757
Home in madrid,★4.43,"1 bedroom, 1 bed, 1 private bath",Centro,Universidad,Private room,27,1,Edu,561,2023-06-05 00:00:00,40.42233276367188,-3.70681095123291
Rental unit in madrid,★4.43,"2 bedrooms, 1 bed, 2 baths",Salamanca,Castellana,Private room,69,2,Carl,8,2016-12-24 00:00:00,40.433,-3.68458
Rental unit in madrid,★4.61,"3 bedrooms, 3 beds, 1 bath",Centro,Cortes,Entire home/apt,114,30,Emma,54,2023-01-02 00:00:00,40.41515,-3.70008
Rental unit in madrid,★4.75,"1 bedroom, 1 bed, 3 baths",Centro,Embajadores,Private room,20,1,Selvaggia,4,2015-08-31 00:00:00,40.4098,-3.70041
Rental unit in madrid,★Unknown,"2 bedrooms, 2 beds, 1 bath",Centro,Embajadores,Entire home/apt,110,1,Horacio,0,,40.4095,-3.69505
Rental unit in madrid,★Unknown,"3 bedrooms, 4 beds, 1 bath",Centro,Embajadores,Entire home/apt,140,1,Horacio,0,,40.40915,-3.69971
Loft in madrid,★4.63,"3 bedrooms, 4 beds, 1 bath",Centro,Palacio,Entire home/apt,131,3,Sergio,50,2023-05-29 00:00:00,40.40959,-3.71149
Loft in madrid,★4.79,"2 bedrooms, 2 beds, 1 bath",Centro,Justicia,Entire home/apt,183,2,Alex,161,2020-04-17 00:00:00,40.42221,-3.69903
Rental unit in madrid,★4.86,"2 bedrooms, 4 beds, 2 baths",Centro,Palacio,Entire home/apt,135,3,Joanna,148,2023-05-08 00:00:00,40.40761,-3.71138
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 1 bath",Chamberí,Rios Rosas,Private room,49,1,Pedro,0,,40.44414,-3.69996
Loft in madrid,★Unknown,"Studio, 1 bed, 1 bath",Centro,Embajadores,Entire home/apt,60,16,Davide,0,,40.41216,-3.70539
Rental unit in madrid,★4.73,"1 bedroom, 1 bed, 1 shared bath",Centro,Justicia,Private room,30,1,Hevert,231,2023-05-16 00:00:00,40.42038,-3.69874
Rental unit in madrid,★4.21,"Studio, 5 beds, 1 bath",Centro,Sol,Entire home/apt,169,2,Ricardo,105,2023-05-26 00:00:00,40.4175,-3.70588
Rental unit in madrid,★4.16,"Studio, 1 bed, 1 bath",Centro,Sol,Entire home/apt,91,1,Ricardo,25,2023-04-20 00:00:00,40.41739,-3.70565
Rental unit in madrid,★4.65,"1 bedroom, 2 beds, 1 bath",Centro,Embajadores,Entire home/apt,87,3,Maribel & Jose,162,2023-05-21 00:00:00,40.41058,-3.70217
Rental unit in madrid,★4.55,"2 bedrooms, 3 beds, 1 bath",Hortaleza,Canillas,Entire home/apt,92,2,Tomás,276,2023-05-18 00:00:00,40.46089,-3.65824
Rental unit in madrid,★Unknown,"1 bedroom, 1 bed, 2 baths",Chamberí,Gaztambide,Private room,29,1,Julia,0,,40.43139,-3.71421
Rental unit in madrid,★4.95,"1 bedroom, 1 bed, 2 shared baths",Centro,Sol,Private room,29,2,Alejandro,76,2022-08-31 00:00:00,40.41845,-3.70206
Home in madrid,★4.77,"1 bedroom, 1 bed, 1.5 shared baths",Puente de Vallecas,San Diego,Private room,27,3,Isabel Y Ruth,49,2023-05-24 00:00:00,40.39461,-3.67233
Rental unit in madrid,★4.90,"1 bedroom, 2 beds, 2 baths",Salamanca,Guindalera,Private room,41,2,Orlanda Myrian,200,2023-05-14 00:00:00,40.43765,-3.66051
